672	32773	30979	36248
673	32603	31032	36365
674	32445	30880	36675
675	32210	30755	37035
676	31969	30540	37491
677	31844	29980	38176
678	31742	29403	38855
679	31809	28844	39347
680	31836	28366	39798
681	31927	27840	40233
682	31899	27474	40627
683	31978	26953	41069
684	32048	26534	41418
685	32093	26246	41661
686	32168	26058	41774
687	32347	25848	41805
688	32518	25997	41485
689	32634	26418	40948
690	32592	27030	40378
691	32633	27556	39811
692	32720	28167	39113
693	32743	28701	38556
694	32595	29400	38005
695	32585	29824	37591
696	32550	30241	37209
697	32541	30476	36983
698	32521	30805	36674
699	32525	31025	36450
700	32535	30979	36486
701	32554	30793	36653
702	32614	30559	36827
703	32436	30264	37300
704	32345	29801	37854
705	32134	29305	38561
706	32123	28828	39049
707	32120	28270	39610
708	32158	27857	39985
709	32076	27398	40526
710	32119	26940	40941
711	32198	26583	41219
712	32214	26398	41388
713	32202	26260	41538
714	32295	26138	41567
715	32470	26293	41237
716	32570	26594	40836
717	32638	27041	40321
718	32805	27482	39713
719	32868	27991	39141
720	32971	28505	38524
721	32827	29116	38057
722	32798	29641	37561
723	32590	30100	37310
724	32515	30492	36993
725	32463	30857	36680
726	32469	30980	36551
727	32416	30947	36637
728	32294	30903	36803
729	32321	30748	36931
730	32231	30438	37331
731	32227	30049	37724
732	32139	29516	38345
733	32137	28931	38932
734	32092	28355	39553
735	32079	27834	40087
736	32050	27353	40597
737	32102	26950	40948
738	32130	26684	41186
739	32187	26367	41446
740	32254	26205	41541
741	32394	26130	41476
742	32611	26210	41179
743	32825	26355	40820
744	32842	26777	40381
745	32963	27120	39917
746	33054	27530	39416
747	33160	28006	38834
748	33123	28620	38257
749	33246	28984	37770
750	33297	29382	37321
751	33268	29843	36889
752	33232	30142	36626
753	33183	30375	36442
754	33176	30552	36272
755	33054	30536	36410
756	32898	30503	36599
757	32870	30233	36897
758	32828	29848	37324
759	32790	29264	37946
760	32815	28786	38399
761	32868	28263	38869
762	32754	27867	39379
763	32662	27520	39818
764	32725	27142	40133
765	32736	26807	40457
766	32661	26598	40741
767	32653	26375	40972
768	32622	26458	40920
769	32677	26506	40817
770	32812	26755	40433
771	32846	27089	40065
772	32913	27485	39602
773	33001	27759	39240
774	33152	28130	38718
775	33146	28563	38291
776	33141	28977	37882
777	33199	29305	37496
778	33197	29598	37205
779	33193	29804	37003
780	33140	30089	36771
781	33064	30284	36652
782	32933	30416	36651
783	32671	30475	36854
784	32591	30258	37151
785	32444	29972	37584
786	32316	29616	38068
787	32266	29138	38596
788	32452	28614	38934
789	32492	28225	39283
790	32541	27794	39665
791	32634	27313	40053
792	32650	27012	40338
793	32599	26709	40692
794	32667	26462	40871
795	32627	26470	40903
796	32608	26591	40801
797	32593	26812	40595
798	32472	27279	40249
799	32442	27769	39789
800	32373	28249	39378
801	32382	28722	38896
802	32444	29167	38389
803	32401	29554	38045
804	32385	29812	37803
805	32337	30134	37529
806	32402	30314	37284
807	32489	30403	37108
808	32521	30488	36991
809	32562	30385	37053
810	32364	30336	37300
811	32229	30116	37655
812	32282	29716	38002
813	32124	29458	38418
814	32069	28946	38985
815	31983	28627	39390
816	31957	28174	39869
817	31946	27769	40285
818	32119	27382	40499
819	32230	27000	40770
820	32237	26787	40976
821	32422	26412	41166
822	32447	26373	41180
823	32603	26491	40906
824	32751	26652	40597
825	32797	27041	40162
826	32831	27401	39768
827	32994	27685	39321
828	32974	28139	38887
829	33028	28645	38327
830	32911	29131	37958
831	32928	29443	37629
832	32914	29822	37264
833	32882	29968	37150
834	32888	30203	36909
835	32952	30184	36864
836	32833	30300	36867
837	32864	30083	37053
838	32722	29988	37290
839	32602	29830	37568
840	32371	29603	38026
841	32335	29203	38462
842	32290	28812	38898
843	32242	28441	39317
844	32183	28081	39736
845	32209	27679	40112
846	32435	27304	40261
847	32400	26845	40755
848	32481	26756	40763
849	32482	26731	40787
850	32547	26707	40746
851	32613	26799	40588
852	32655	27081	40264
853	32541	27434	40025
854	32522	27859	39619
855	32551	28277	39172
856	32608	28732	38660
857	32518	29360	38122
858	32569	29653	37778
859	32543	29906	37551
860	32499	30186	37315
861	32390	30341	37269
862	32505	30408	37087
863	32332	30406	37262
